quam a odio,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio,11843,false
sed ante,lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin,11856,false
aliquam sit,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante,11869,true
eget,cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus,11882,true
at ipsum,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede,11895,true
suspendisse,in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum,11908,false
integer,lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum,11921,false
vel augue vestibulum,et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse,11934,false
luctus,lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id,11947,false
nunc proin,id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat,11960,true
turpis eget elit,lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris,11973,false
pede ullamcorper,sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod,11986,false
ut rhoncus,convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo,11999,true
posuere,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet,12012,false
nam,suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit,12025,true
ut blandit,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum,12038,true
non,duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque,12051,false
orci,eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a,12064,true
augue aliquam erat,elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue,12077,true
cum,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean,12090,false
amet,in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio,12103,false
donec dapibus duis,duis mattis egestas metus aenean fermentum donec ut mauris eget massa,12116,false
in felis donec,ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et,12129,true
nascetur ridiculus,orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio,12142,false
et magnis,nulla nunc purus phasellus in felis donec semper sapien a libero,12155,true
in quis justo,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non,12168,true
velit donec,posuere metus vitae ipsum aliquam non mauris morbi non lectus,12181,false
luctus tincidunt,congue etiam justo etiam pretium iaculis justo in hac habitasse,12194,true
gravida,cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius,12207,true
eget rutrum,etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam,12220,true
molestie,aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit,12233,false
sollicitudin,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla,12246,false
integer,viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus,12259,false
nulla,risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede,12272,true
luctus,varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus,12285,true
justo,et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id,12298,false
quam,justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis,12311,false
quam pede lobortis,tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac,12324,false
pede ullamcorper augue,orci eget orci vehicula condimentum curabitur in libero ut massa volutpat,12337,false
sed magna at,diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum,12350,false
leo rhoncus sed,parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus,12363,true
parturient,sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur,12376,false
convallis,etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id,12389,false
sapien urna pretium,sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem,12402,true
mauris,id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu,12415,true
odio,augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida,12428,false
sapien cum sociis,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor,12441,true
vestibulum ac,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus,12454,true
donec quis,ac consequat metus sapien ut nunc vestibulum ante ipsum primis,12467,false
sed vestibulum,eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien,12480,true
nulla dapibus,lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium,12493,false
elit proin interdum,congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam,12506,true
eget eros,in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor,12519,true
vulputate,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius,12532,true
fringilla,donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in,12545,false
blandit,lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque,12558,false
augue a suscipit,quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio,12571,false
morbi non quam,dapibus dolor vel est donec odio justo sollicitudin ut suscipit,12584,true
donec diam neque,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam,12597,false
est,in felis donec semper sapien a libero nam dui proin leo,12610,true
rutrum nulla nunc,quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue,12623,false
quis,et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc,12636,false
et ultrices,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales,12649,false
consectetuer adipiscing,metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc,12662,true
parturient,sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi,12675,false
enim in tempor,sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis,12688,true
praesent,turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis,12701,false
consequat lectus in,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,12714,false
enim,libero rutrum ac lobortis vel dapibus at diam nam tristique,12727,true
pede malesuada in,in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices,12740,false
auctor,consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non,12753,false
amet cursus,mollis molestie lorem quisque ut erat curabitur gravida nisi at,12766,true
dui vel,purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus,12779,true
mi integer,nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at,12792,true
tempor convallis nulla,est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum,12805,false
amet sapien,quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum,12818,true
enim sit amet,sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus,12831,true
in,ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue,12844,false
lectus pellentesque,urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in,12857,false
dolor,purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur,12870,true
est congue,convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien,12883,false
mus,ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus,12896,false
eget nunc,purus sit amet nulla quisque arcu libero rutrum ac lobortis vel,12909,true
risus,sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed,12922,true
dui,aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac,12935,false
pellentesque,praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum,12948,false
elementum in,ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in,12961,true
neque aenean,mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non,12974,false
proin,posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit,12987,false
quam sollicitudin vitae,euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam,13000,false
